Token,SentimentScore
toothpastes,0
toothpick,0
toothpicks,0
toothsome,0
toothy,0
tooting,0
tootle,0
tootled,0
tootles,0
tootling,0
toots,0
top,0
topaz,0
topazes,0
topcoat,0
topcoats,0
topdressing,0
topdressings,0
topflight,0
topiaries,0
topiary,0
topic,0
topical,0
topicalities,0
topicality,0
topically,0
topics,0
topiramate,0
topknot,0
topknots,0
topless,0
topline,0
topload,0
topmast,0
topmasts,0
topmost,0
topnotch,0
topographer,0
topographers,0
topographic,0
topographical,0
topographically,0
topographies,0
topography,0
topologies,0
topology,0
topped,0
topper,0
toppers,0
topping,0
toppings,0
topple,0
toppled,0
topples,0
toppling,0
tops,0
topsail,0
topsails,0
topside,0
topsides,0
topsoil,0
topsoils,0
topspin,0
topspins,0
toque,0
toques,0
tor,0
torah,0
torahs,0
torch,0
torchbearer,0
torchbearers,0
torched,0
torches,0
torching,0
torchlight,0
torchlights,0
tore,0
toreador,0
toreadors,0
toremifene,0
torment,0
tormented,0
tormenter,0
tormenters,0
tormenting,0
tormentingly,0
tormentor,0
tormentors,0
torments,0
torn,0
tornado,0
tornadoes,0
tornados,0
torpedo,0
torpedoed,0
torpedoes,0
torpedoing,0
torpid,0
torpidities,0
torpidity,0
torpidly,0
torpor,0
torpors,0
torque,0
torqued,0
torques,0
torquing,0
torrent,0
torrential,0
torrents,0
torrid,0
torrider,0
torridest,0
torridities,0
torridity,0
torridly,0
torridness,0
torridnesses,0
tors,0
torsi,0
torsion,0
torsional,0
torsions,0
torso,0
torsos,0
tort,0
torte,0
tortellini,0
tortellinis,0
tortes,0
tortilla,0
tortillas,0
tortious,0
tortiously,0
tortoise,0
tortoises,0
tortoiseshell,0
tortoiseshells,0
tortoni,0
tortonis,0
torts,0
tortuous,-1
tortuously,-1
tortuousness,0
tortuousnesses,0
torture,0
tortured,0
torturer,0
torturers,0
tortures,0
torturing,0
torturous,0
toss,0
tossed,0
tosses,0
tossing,0
tossup,0
tossups,0
tost,0
tot,0
total,0
totaled,0
totaling,0
totalisator,0
totalisators,0
totalitarian,0
totalitarianism,0
totalitarianisms,0
totalitarians,0
totalities,0
totality,0
totalizator,0
totalizators,0
totalled,0
totalling,0
totally,0
totals,0
tote,0
toted,0
totem,0
totemic,0
totems,0
totes,0
toting,0
tots,0
totted,0
totter,0
tottered,0
totterer,0
totterers,0
tottering,0
totters,0
totting,0
toucan,0
toucans,0
touch,0
touchable,0
touchdown,0
touchdowns,0
touche,0
touched,0
touches,0
touchier,0
touchiest,0
touchily,0
touchiness,0
touchinesses,0
touching,0
touchingly,0
touchpad,0
touchpoint,0
touchpoints,0
touchscreen,0
touchscreens,0
touchstone,0
touchstones,0
touchy,0
tough,0
toughen,0
toughened,0
toughener,0
tougheners,0
toughening,0
toughens,0
tougher,0
toughest,0
toughie,0
toughies,0
toughly,0
toughness,0
toughnesses,0
toughs,0
toupee,0
toupees,0
tour,0
toured,0
touring,0
tourism,0
tourisms,0
tourist,0
tourists,0
tourmaline,0
tourmalines,0
tournament,0
tournaments,0
tourney,0
tourneys,0
tourniquet,0
tourniquets,0
tours,0
tousle,0
tousled,0
tousles,0
tousling,0
tout,0
touted,0
touting,0
touts,0
tow,0
towable,0
towables,0
toward,0
towards,0
towboat,0
towboats,0
towed,0
towel,0
toweled,0
towelette,0
towelettes,0
toweling,0
towelings,0
towelled,0
towelling,0
towellings,0
towels,0
tower,0
towered,0
towering,0
towers,0
towhead,0
towheaded,0
towheads,0
towhee,0
towhees,0
towing,0
towline,0
towlines,0
town,0
townhome,0
townhomes,0
townhouse,0
townhouses,0
townie,0
townies,0
towns,0
townsfolk,0
township,0
townships,0
townsite,0
townsman,0
townsmen,0
townspeople,0
townswoman,0
townswomen,0
towpath,0
towpaths,0
towrope,0
towropes,0
tows,0
toxemia,0
toxemias,0
toxic,0
toxicities,0
toxicity,0
toxicological,0
toxicologies,0
toxicologist,0
toxicologists,0
toxicology,0
toxics,0
toxin,0
toxins,0
toy,0
toyed,0
toying,0
toys,0
trace,0
traceability,0
traceable,0
traced,0
tracer,0
traceries,0
tracers,0
tracery,0
traces,0
trachea,0
tracheae,0
tracheal,0
tracheas,0
tracheotomies,0
tracheotomy,0
tracing,0
tracings,0
track,0
trackable,0
trackage,0
trackball,0
trackballs,0
tracked,0
tracker,0
trackers,0
tracking,0
trackless,0
tracks,0
trackside,0
trackwork,0
tract,0
tractabilities,0
tractability,0
tractable,0
tractably,0
traction,0
tractions,0
tractor,0
tractors,0
tracts,0
tradability,0
tradable,0
trade,0
tradeability,0
tradeable,0
traded,0
tradedown,0
trademark,0
trademarked,0
trademarking,0
trademarks,0
tradename,0
tradenames,0
tradeoff,0
tradeoffs,0
trader,0
traders,0
trades,0
tradeshow,0
tradeshows,0
tradesman,0
tradesmen,0
tradespeople,0
tradeswoman,0
tradeswomen,0
trading,0
tradings,0
tradition,0
traditional,0
traditionalism,0
traditionalisms,0
traditionalist,0
traditionalists,0
traditionally,0
traditions,0
traduce,0
traduced,0
traducer,0
traducers,0
traduces,0
traducing,0
traffic,0
trafficked,0
trafficker,0
traffickers,0
trafficking,0
traffickings,0
traffics,0
tragedian,0
tragedians,0
tragedienne,0
tragediennes,0
tragedies,-1
tragedy,-1
tragic,-1
tragically,-1
tragicomedies,0
tragicomedy,0
tragicomic,0
trail,0
trailblazer,0
trailblazers,0
trailblazing,0
trailblazings,0
trailed,0
trailer,0
trailers,0
trailing,0
trails,0
train,0
trainable,0
trained,0
trainee,0
trainees,0
trainer,0
trainers,0
training,0
trainings,0
trainload,0
trainloads,0
trainman,0
trainmen,0
trains,0
traipse,0
traipsed,0
traipses,0
traipsing,0
trait,0
traitor,0
traitorous,0
traitorously,0
traitors,0
traits,0
trajectories,0
trajectory,0
tram,0
trammed,0
trammel,0
trammeled,0
trammeling,0
trammelled,0
trammelling,0
trammels,0
tramming,0
tramp,0
tramped,0
tramper,0
trampers,0
tramping,0
trample,0
trampled,0
trampler,0
tramplers,0
tramples,0
trampling,0
trampoline,0
trampolined,0
trampolines,0
trampolining,0
tramps,0
trams,0
trance,0
trances,0
tranch,0
tranche,0
tranched,0
tranches,0
tranquil,0
tranquiler,0
tranquilest,0
tranquilities,0
tranquility,0
tranquilize,0
tranquilized,0
tranquilizer,0
tranquilizers,0
tranquilizes,0
tranquilizing,0
tranquiller,0
tranquillest,0
tranquillities,0
tranquillity,0
tranquillize,0
tranquillized,0
tranquillizer,0
tranquillizers,0
tranquillizes,0
tranquillizing,0
tranquilly,0
transact,0
transacted,0
transacting,0
transaction,0
transactional,0
transactionally,0
transactions,0
transactor,0
transactors,0
transacts,0
transatlantic,0
transceiver,0
transceivers,0
transcend,0
transcended,0
transcendence,0
transcendences,0
transcendent,0
transcendental,0
transcendentalism,0
transcendentalisms,0
transcendentalist,0
transcendentalists,0
transcendentally,0
transcending,0
transcends,0
transcode,0
transcoding,0
transcontinental,0
transcribe,0
transcribed,0
transcriber,0
transcribers,0
transcribes,0
transcribing,0
transcript,0
transcription,0
transcriptions,0
transcripts,0
transdermal,0
transducer,0
transducers,0
transduction,0
transect,0
transected,0
transecting,0
transects,0
transept,0
transepts,0
transfer,0
transferability,0
transferable,0
transferal,0
transferals,0
transfered,0
transferee,0
transferees,0
transference,0
transferences,0
transferor,0
transferors,0
transferrable,0
transferred,0
transferring,0
transfers,0
transfiguration,0
transfigurations,0
transfigure,0
transfigured,0
transfigures,0
transfiguring,0
transfix,0
transfixed,0
transfixes,0
transfixing,0
transfixt,0
transform,0
transformable,0
transformation,0
transformational,0
transformations,0
transformative,0
transformed,0
transformer,0
transformers,0
transforming,0
transforms,0
transfuse,0
transfused,0
transfuses,0
transfusing,0
transfusion,0
transfusions,0
transgender,0
transgendered,0
transgenders,0
transgenic,0
transgress,0
transgressed,0
transgresses,0
transgressing,0
transgression,0
transgressions,0
transgressor,0
transgressors,0
transience,0
transiences,0
transiencies,0
transiency,0
transient,0
transiently,0
transients,0
transistor,0
transistorize,0
transistorized,0
transistorizes,0
transistorizing,0
transistors,0
transit,0
transited,0
transiting,0
transition,0
transitional,0
transitionally,0
transitionary,0
transitioned,0
transitioning,0
transitions,0
transitive,0
transitively,0
transitiveness,0
transitivenesses,0
transitives,0
transitivities,0
transitivity,0
transitory,0
transits,0
translatable,0
translate,0
translated,0
translates,0
translating,0
translation,0
translational,0
translations,0
translator,0
translators,0
transliterate,0
transliterated,0
transliterates,0
transliterating,0
transliteration,0
transliterations,0
transload,0
transloading,0
translucence,0
translucences,0
translucencies,0
translucency,0
translucent,0
translucently,0
transmigrate,0
transmigrated,0
transmigrates,0
transmigrating,0
transmigration,0
transmigrations,0
transmissible,0
transmission,0
transmissions,0
transmissive,0
transmit,0
transmits,0
transmittable,0
transmittal,0
transmittals,0
transmittance,0
transmittances,0
transmitted,0
transmitter,0
transmitters,0
transmitting,0
transmogrification,0
transmogrifications,0
transmogrified,0
transmogrifies,0
transmogrify,0
transmogrifying,0
transmutable,0
transmutation,0
transmutations,0
transmute,0
transmuted,0
transmutes,0
transmuting,0
transnational,0
transnationals,0
transoceanic,0
transom,0
transoms,0
transpacific,0
transparencies,0
transparency,1
transparent,0
transparently,0
transpiration,0
transpirations,0
transpire,0
transpired,0
transpires,0
transpiring,0
transplant,0
transplantation,0
transplantations,0
transplanted,0
transplanting,0
transplants,0
transpolar,0
transponder,0
transponders,0
transport,0
transportability,0
transportable,0
transportation,0
transportations,0
transported,0
transporter,0
transporters,0
transporting,0
transports,0
transpose,0
transposed,0
transposes,0
transposing,0
transposition,0
transpositions,0
transsexual,0
transsexualism,0
transsexualisms,0
transsexuals,0
transship,0
transshipment,0
transshipments,0
transshipped,0
transshipping,0
transships,0
transubstantiation,0
transubstantiations,0
transverse,0
transversely,0
transverses,0
transvestism,0
transvestisms,0
transvestite,0
transvestites,0
trap,0
trapdoor,0
trapdoors,0
trapeze,0
trapezes,0
trapezia,0
trapezium,0
trapeziums,0
trapezoid,0
trapezoidal,0
trapezoids,0
trapped,0
trapper,0
trappers,0
trapping,0
trappings,0
traps,0
trapshooting,0
trapshootings,0
trash,0
trashed,0
trashes,0
trashier,0
trashiest,0
trashiness,0
trashinesses,0
trashing,0
trashy,0
trauma,0
traumas,0
traumata,0
traumatic,-1
traumatically,0
traumatize,0
traumatized,0
traumatizes,0
traumatizing,0
traunch,0
traunches,0
travail,0
travailed,0
travailing,0
travails,0
travel,0
traveled,0
traveler,0
travelers,0
traveling,0
travelings,0
travelled,0
traveller,0
travellers,0
travelling,0
travelog,0
travelogs,0
travelogue,0
travelogues,0
travels,0
traversal,0
traversals,0
traverse,0
traversed,0
traverses,0
traversing,0
travestied,0
travesties,0
travesty,0
travestying,0
trawl,0
trawled,0
trawler,0
trawlers,0
trawling,0
trawls,0
tray,0
trays,0
treacheries,0
treacherous,0
treacherously,0
treacherousness,0
treacherousnesses,0
treachery,0
treacle,0
treacles,0
treacly,0
tread,0
treading,0
treadle,0
treadled,0
treadles,0
treadling,0
treadmill,0
treadmills,0
treads,0
treason,0
treasonable,0
treasonous,0
treasons,0
treasure,0
treasured,0
treasurer,0
treasurers,0
treasures,0
treasuries,0
treasuring,0
treasury,0
treat,0
treatability,0
treatable,0
treated,0
treater,0
treaties,0
treating,0
treatise,0
treatises,0
treatment,0
treatments,0
treats,0
treaty,0
treble,0
trebled,0
trebles,0
trebling,0
tree,0
treed,0
treehouse,0
treeing,0
treeless,0
treelike,0
trees,0
treetop,0
treetops,0
trefoil,0
trefoils,0
trek,0
trekked,0
trekker,0
trekkers,0
trekking,0
treks,0
trellis,0
trellised,0
trellises,0
trellising,0
trematode,0
trematodes,0
tremble,0
trembled,0
trembles,0
trembling,0
tremendous,1
tremendously,1
tremolo,0
tremolos,0
tremor,0
tremors,0
tremulous,0
tremulously,0
tremulousness,0
tremulousnesses,0
trench,0
trenchancies,0
trenchancy,0
trenchant,0
trenchantly,0
trenched,0
trencher,0
trencherman,0
trenchermen,0
trenchers,0
trenches,0
trenching,0
trenchless,0
trend,0
trended,0
trendier,0
trendies,0
trendiest,0
trendily,0
trendiness,0
trendinesses,0
trending,0
trendless,0
trendline,0
trendlines,0
trends,0
trendsetters,0
trendwise,0
trendy,0
trepidation,0
trepidations,0
treprostinil,0
trespass,0
trespassed,0
trespasser,0
trespassers,0
trespasses,0
trespassing,0
tress,0
tresses,0
trestle,0
trestles,0
trey,0
treys,0
triad,0
triads,0
triage,0
triages,0
trial,0
trialed,0
trialled,0
trialling,0
trials,0
triangle,0
triangles,0
triangular,0
triangularly,0
triangulate,0
triangulated,0
triangulates,0
triangulating,0
triangulation,0
triangulations,0
triathlon,0
triathlons,0
tribal,0
tribalism,0
tribalisms,0
tribe,0
tribes,0
tribesman,0
tribesmen,0
tribeswoman,0
tribeswomen,0
tribulation,0
tribulations,0
tribunal,0
tribunals,0
tribune,0
tribunes,0
tributaries,0
tributary,0
tribute,0
tributes,0
trice,0
tricentennial,0
tricentennials,0
triceps,0
tricepses,0
triceratops,0
triceratopses,0
trices,0
trichina,0
trichinae,0
trichinas,0
trichinoses,0
trichinosis,0
trick,0
tricked,0
trickeries,0
trickery,0
trickier,0
trickiest,0
trickily,0
trickiness,0
trickinesses,0
tricking,0
trickle,0
trickled,0
trickles,0
trickling,0
tricks,0
trickster,0
tricksters,0
tricky,0
tricolor,0
tricolors,0
tricolour,0
tricolours,0
tricycle,0
tricycles,0
trident,0
tridents,0
tried,0
triennial,0
triennially,0
triennials,0
trier,0
triers,0
tries,0
trifecta,0
trifle,0
trifled,0
trifler,0
triflers,0
trifles,0
trifling,0
trifocals,0
trig,0
trigger,0
triggered,0
triggering,0
triggers,0
triglyceride,0
triglycerides,0
trigonometric,0
trigonometrical,0
trigonometries,0
trigonometry,0
trigs,0
trike,0
trikes,0
trilateral,0
trilbies,0
trilby,0
trill,0
trilled,0
trilling,0
trillion,0
trillions,0
trillionth,0
trillionths,0
trillium,0
trilliums,0
trills,0
trilobite,0
trilobites,0
trilogies,0
trilogy,0
trim,0
trimaran,0
trimarans,0
trimester,0
trimesters,0
trimly,0
trimmed,0
trimmer,0
trimmers,0
trimmest,0
trimming,0
trimmings,0
trimness,0
trimnesses,0
trimonthly,0
trims,0
trinities,0
trinitrotoluene,0
trinitrotoluenes,0
trinity,0
trinket,0
trinkets,0
trio,0
trios,0
trip,0
tripartite,0
tripe,0
tripes,0
triple,0
tripled,0
triples,0
triplet,0
triplets,0
triplex,0
triplexes,0
triplicate,0
triplicated,0
triplicates,0
triplicating,0
tripling,0
triply,0
tripod,0
tripodal,0
tripods,0
tripped,0
tripper,0
trippers,0
tripping,0
trips,0
triptan,0
triptych,0
triptychs,0
trireme,0
triremes,0
trisect,0
trisected,0
trisecting,0
trisection,0
trisections,0
trisects,0
trite,0
tritely,0
triteness,0
tritenesses,0
triter,0
tritest,0
tritium,0
tritiums,0
triumph,0
triumphal,0
triumphant,0
triumphantly,0
triumphed,0
triumphing,0
triumphs,0
triumvir,0
triumvirate,0
triumvirates,0
triumvirs,0
trivalent,0
trivet,0
trivets,0
trivia,0
trivial,0
trivialities,0
triviality,0
trivialization,0
trivializations,0
trivialize,0
trivialized,0
trivializes,0
trivializing,0
trivially,0
trivium,0
trochaic,0
trochee,0
trochees,0
trod,0
trodden,0
troglodyte,0
troglodytes,0
troika,0
troikas,0
troll,0
trolled,0
trolley,0
trolleybus,0
trolleybuses,0
trolleybusses,0
trolleys,0
trollies,0
trolling,0
trollop,0
trollops,0
trolls,0
trolly,0
trombone,0
trombones,0
trombonist,0
trombonists,0
tromp,0
tromped,0
tromping,0
tromps,0
troop,0
trooped,0
trooper,0
troopers,0
trooping,0
troops,0
troopship,0
troopships,0
trope,0
tropes,0
trophies,0
trophy,0
tropic,0
tropical,0
tropically,0
tropics,0
tropism,0
tropisms,0
troposphere,0
tropospheres,0
trot,0
troth,0
troths,0
trots,0
trotted,0
trotter,0
trotters,0
trotting,0
troubadour,0
troubadours,0
trouble,-1
troubled,-1
troublemaker,0
troublemakers,0
troubles,-1
troubleshoot,0
troubleshooted,0
troubleshooter,0
troubleshooters,0
troubleshooting,0
troubleshootings,0
troubleshoots,0
troubleshot,0
troublesome,0
troublesomely,0
troubling,0
trough,0
troughing,0
troughs,0
trounce,0
trounced,0
trouncer,0
trouncers,0
trounces,0
trouncing,0
troupe,0
trouped,0
trouper,0
troupers,0
troupes,0
trouping,0
trouser,0
trousers,0
trousseau,0
trousseaus,0
trousseaux,0
trout,0
trouts,0
trove,0
troves,0
trow,0
trowed,0
trowel,0
troweled,0
troweling,0
trowelled,0
trowelling,0
trowels,0
trowing,0
trows,0
troy,0
truancies,0
truancy,0
truant,0
truanted,0
truanting,0
truants,0
truce,0
truces,0
truck,0
trucked,0
trucker,0
truckers,0
trucking,0
truckings,0
truckle,0
truckled,0
truckles,0
truckling,0
truckload,0
truckloads,0
trucks,0
truckstop,0
truckstops,0
truculence,0
truculences,0
truculent,0
truculently,0
trudge,0
trudged,0
trudges,0
trudging,0
true,0
trued,0
trueing,0
truelove,0
trueloves,0
truer,0
trues,0
truest,0
truffle,0
truffles,0
truing,0
truism,0
truisms,0
truly,0
trump,0
trumped,0
trumperies,0
trumpery,0
trumpet,0
trumpeted,0
trumpeter,0
trumpeters,0
trumpeting,0
trumpets,0
trumping,0
trumps,0
truncate,0
truncated,0
truncates,0
truncating,0
truncation,0
truncations,0
truncheon,0
truncheons,0
trundle,0
trundled,0
trundler,0
trundlers,0
trundles,0
trundling,0
trunk,0
trunking,0
trunkline,0
trunks,0
truss,0
trussed,0
trusses,0
trussing,0
trust,0
trusted,0
trustee,0
trusteed,0
trustees,0
trusteeship,0
trusteeships,0
trustful,0
trustfully,0
trustfulness,0
trustfulnesses,0
trustier,0
trusties,0
trustiest,0
trusting,0
trustingly,0
trustor,0
trusts,0
trustworthier,0
trustworthiest,0
trustworthiness,0
trustworthinesses,0
trustworthy,0
trusty,0
truth,0
truthful,0
truthfully,0
truthfulness,0
truthfulnesses,0
truths,0
try,0
trying,0
tryingly,0
tryout,0
tryouts,0
tryst,0
trysted,0
trysting,0
trysts,0
tsar,0
tsarina,0
tsarinas,0
tsars,0
tsetse,0
tsetses,0
tsunami,0
tsunamis,0
tub,0
tuba,0
tubal,0
tubas,0
tubbier,0
tubbiest,0
tubby,0
tube,0
tubed,0
tubeless,0
tuber,0
tubercle,0
tubercles,0
tubercular,0
tuberculin,0
